county,precinct,office,district,party,candidate,votes,winner
Allegany,,U.S. Senator,,Other,Tomas Estrada Palma,1,
Allegany,,U.S. Senator,,Other,Jon Thompson,0,
Allegany,,U.S. Senator,,Other,Gene Zarewell,0,
Anne Arundel,,U.S. Senator,,Democratic,Barbara A. Mikulski,121290,TRUE
Anne Arundel,,U.S. Senator,,Republican,Alan L. Keyes,59512,
Anne Arundel,,U.S. Senator,,Other,Joan Bowman,5,
Anne Arundel,,U.S. Senator,,Other,John Clapp,7,
Anne Arundel,,U.S. Senator,,Other,John Gaige,62,
Anne Arundel,,U.S. Senator,,Other,Tomas Estrada Palma,59,
Anne Arundel,,U.S. Senator,,Other,Jon Thompson,0,
Anne Arundel,,U.S. Senator,,Other,Gene Zarewell,62,
Baltimore City,,U.S. Senator,,Democratic,Barbara A. Mikulski,196086,TRUE
Baltimore City,,U.S. Senator,,Republican,Alan L. Keyes,29834,
Baltimore City,,U.S. Senator,,Other,Joan Bowman,0,
Baltimore City,,U.S. Senator,,Other,John Clapp,0,
Baltimore City,,U.S. Senator,,Other,John Gaige,14,
Baltimore City,,U.S. Senator,,Other,Tomas Estrada Palma,9,
Baltimore City,,U.S. Senator,,Other,Jon Thompson,0,
Baltimore City,,U.S. Senator,,Other,Gene Zarewell,0,
Baltimore,,U.S. Senator,,Democratic,Barbara A. Mikulski,208164,TRUE
Baltimore,,U.S. Senator,,Republican,Alan L. Keyes,85374,
Baltimore,,U.S. Senator,,Other,Joan Bowman,0,
Baltimore,,U.S. Senator,,Other,John Clapp,0,
Baltimore,,U.S. Senator,,Other,John Gaige,0,
Baltimore,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Baltimore,,U.S. Senator,,Other,Jon Thompson,1,
Baltimore,,U.S. Senator,,Other,Gene Zarewell,0,
Calvert,,U.S. Senator,,Democratic,Barbara A. Mikulski,11980,TRUE
Calvert,,U.S. Senator,,Republican,Alan L. Keyes,7781,
Calvert,,U.S. Senator,,Other,Joan Bowman,0,
Calvert,,U.S. Senator,,Other,John Clapp,0,
Calvert,,U.S. Senator,,Other,John Gaige,0,
Calvert,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Calvert,,U.S. Senator,,Other,Jon Thompson,0,
Calvert,,U.S. Senator,,Other,Gene Zarewell,0,
Caroline,,U.S. Senator,,Democratic,Barbara A. Mikulski,4622,TRUE
Caroline,,U.S. Senator,,Republican,Alan L. Keyes,2531,
Caroline,,U.S. Senator,,Other,Joan Bowman,0,
Caroline,,U.S. Senator,,Other,John Clapp,0,
Caroline,,U.S. Senator,,Other,John Gaige,1,
Caroline,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Caroline,,U.S. Senator,,Other,Jon Thompson,0,
Caroline,,U.S. Senator,,Other,Gene Zarewell,0,
Carroll,,U.S. Senator,,Democratic,Barbara A. Mikulski,30495,TRUE
Carroll,,U.S. Senator,,Republican,Alan L. Keyes,23293,
Carroll,,U.S. Senator,,Other,Joan Bowman,2,
Carroll,,U.S. Senator,,Other,John Clapp,0,
Carroll,,U.S. Senator,,Other,John Gaige,3,
Carroll,,U.S. Senator,,Other,Tomas Estrada Palma,5,
Carroll,,U.S. Senator,,Other,Jon Thompson,0,
Carroll,,U.S. Senator,,Other,Gene Zarewell,1,
Cecil,,U.S. Senator,,Democratic,Barbara A. Mikulski,14744,TRUE
Cecil,,U.S. Senator,,Republican,Alan L. Keyes,8374,
Cecil,,U.S. Senator,,Other,Joan Bowman,0,
Cecil,,U.S. Senator,,Other,John Clapp,0,
Cecil,,U.S. Senator,,Other,John Gaige,0,
Cecil,,U.S. Senator,,Other,Tomas Estrada Palma,2,
Cecil,,U.S. Senator,,Other,Jon Thompson,0,
Cecil,,U.S. Senator,,Other,Gene Zarewell,0,
Charles,,U.S. Senator,,Democratic,Barbara A. Mikulski,20053,TRUE
Charles,,U.S. Senator,,Republican,Alan L. Keyes,12439,
Charles,,U.S. Senator,,Other,Joan Bowman,0,
Charles,,U.S. Senator,,Other,John Clapp,0,
Charles,,U.S. Senator,,Other,John Gaige,1,
Charles,,U.S. Senator,,Other,Tomas Estrada Palma,1,
Charles,,U.S. Senator,,Other,Jon Thompson,0,
Charles,,U.S. Senator,,Other,Gene Zarewell,0,
Dorchester,,U.S. Senator,,Democratic,Barbara A. Mikulski,6346,TRUE
Dorchester,,U.S. Senator,,Republican,Alan L. Keyes,2765,
Dorchester,,U.S. Senator,,Other,Joan Bowman,0,
Dorchester,,U.S. Senator,,Other,John Clapp,0,
Dorchester,,U.S. Senator,,Other,John Gaige,0,
Dorchester,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Dorchester,,U.S. Senator,,Other,Jon Thompson,0,
Dorchester,,U.S. Senator,,Other,Gene Zarewell,0,
Frederick,,U.S. Senator,,Democratic,Barbara A. Mikulski,36788,TRUE
Frederick,,U.S. Senator,,Republican,Alan L. Keyes,26055,
Frederick,,U.S. Senator,,Other,Joan Bowman,1,
Frederick,,U.S. Senator,,Other,John Clapp,0,
Frederick,,U.S. Senator,,Other,John Gaige,0,
Frederick,,U.S. Senator,,Other,Tomas Estrada Palma,10,
Frederick,,U.S. Senator,,Other,Jon Thompson,0,
Frederick,,U.S. Senator,,Other,Gene Zarewell,0,
Garrett,,U.S. Senator,,Democratic,Barbara A. Mikulski,3473,TRUE
Garrett,,U.S. Senator,,Republican,Alan L. Keyes,5028,
Garrett,,U.S. Senator,,Other,Joan Bowman,0,
Garrett,,U.S. Senator,,Other,John Clapp,0,
Garrett,,U.S. Senator,,Other,John Gaige,0,
Garrett,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Garrett,,U.S. Senator,,Other,Jon Thompson,0,
Garrett,,U.S. Senator,,Other,Gene Zarewell,0,
Harford,,U.S. Senator,,Democratic,Barbara A. Mikulski,51096,TRUE
Harford,,U.S. Senator,,Republican,Alan L. Keyes,27966,
Harford,,U.S. Senator,,Other,Joan Bowman,0,
Harford,,U.S. Senator,,Other,John Clapp,1,
Harford,,U.S. Senator,,Other,John Gaige,0,
Harford,,U.S. Senator,,Other,Tomas Estrada Palma,3,
Harford,,U.S. Senator,,Other,Jon Thompson,0,
Harford,,U.S. Senator,,Other,Gene Zarewell,0,
Howard,,U.S. Senator,,Democratic,Barbara A. Mikulski,65681,TRUE
Howard,,U.S. Senator,,Republican,Alan L. Keyes,31644,
Howard,,U.S. Senator,,Other,Joan Bowman,0,
Howard,,U.S. Senator,,Other,John Clapp,3,
Howard,,U.S. Senator,,Other,John Gaige,2,
Howard,,U.S. Senator,,Other,Tomas Estrada Palma,4,
Howard,,U.S. Senator,,Other,Jon Thompson,0,
Howard,,U.S. Senator,,Other,Gene Zarewell,0,
Kent,,U.S. Senator,,Democratic,Barbara A. Mikulski,4550,TRUE
Kent,,U.S. Senator,,Republican,Alan L. Keyes,1732,
Kent,,U.S. Senator,,Other,Joan Bowman,0,
Kent,,U.S. Senator,,Other,John Clapp,0,
Kent,,U.S. Senator,,Other,John Gaige,0,
Kent,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Kent,,U.S. Senator,,Other,Jon Thompson,0,
Kent,,U.S. Senator,,Other,Gene Zarewell,0,
Montgomery,,U.S. Senator,,Democratic,Barbara A. Mikulski,247505,TRUE
Montgomery,,U.S. Senator,,Republican,Alan L. Keyes,105997,
Montgomery,,U.S. Senator,,Other,Joan Bowman,3,
Montgomery,,U.S. Senator,,Other,John Clapp,49,
Montgomery,,U.S. Senator,,Other,John Gaige,0,
Montgomery,,U.S. Senator,,Other,Tomas Estrada Palma,74,
Montgomery,,U.S. Senator,,Other,Jon Thompson,0,
Montgomery,,U.S. Senator,,Other,Gene Zarewell,0,
Prince George's,,U.S. Senator,,Democratic,Barbara A. Mikulski,180129,TRUE
Prince George's,,U.S. Senator,,Republican,Alan L. Keyes,48093,
Prince George's,,U.S. Senator,,Other,Joan Bowman,0,
Prince George's,,U.S. Senator,,Other,John Clapp,3,
Prince George's,,U.S. Senator,,Other,John Gaige,1,
Prince George's,,U.S. Senator,,Other,Tomas Estrada Palma,21,
Prince George's,,U.S. Senator,,Other,Jon Thompson,1,
Prince George's,,U.S. Senator,,Other,Gene Zarewell,1,
Queen Anne's,,U.S. Senator,,Democratic,Barbara A. Mikulski,8079,TRUE
Queen Anne's,,U.S. Senator,,Republican,Alan L. Keyes,4414,
Queen Anne's,,U.S. Senator,,Other,Joan Bowman,0,
Queen Anne's,,U.S. Senator,,Other,John Clapp,0,
Queen Anne's,,U.S. Senator,,Other,John Gaige,0,
Queen Anne's,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Queen Anne's,,U.S. Senator,,Other,Jon Thompson,0,
Queen Anne's,,U.S. Senator,,Other,Gene Zarewell,0,
St. Mary's,,U.S. Senator,,Democratic,Barbara A. Mikulski,13943,TRUE
St. Mary's,,U.S. Senator,,Republican,Alan L. Keyes,7541,
St. Mary's,,U.S. Senator,,Other,Joan Bowman,9,
St. Mary's,,U.S. Senator,,Other,John Clapp,0,
St. Mary's,,U.S. Senator,,Other,John Gaige,0,
St. Mary's,,U.S. Senator,,Other,Tomas Estrada Palma,0,
St. Mary's,,U.S. Senator,,Other,Jon Thompson,0,
St. Mary's,,U.S. Senator,,Other,Gene Zarewell,0,
Somerset,,U.S. Senator,,Democratic,Barbara A. Mikulski,4565,TRUE
Somerset,,U.S. Senator,,Republican,Alan L. Keyes,1970,
Somerset,,U.S. Senator,,Other,Joan Bowman,0,
Somerset,,U.S. Senator,,Other,John Clapp,0,
Somerset,,U.S. Senator,,Other,John Gaige,0,
Somerset,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Somerset,,U.S. Senator,,Other,Jon Thompson,0,
Somerset,,U.S. Senator,,Other,Gene Zarewell,0,
Talbot,,U.S. Senator,,Democratic,Barbara A. Mikulski,7437,TRUE
Talbot,,U.S. Senator,,Republican,Alan L. Keyes,3966,
Talbot,,U.S. Senator,,Other,Joan Bowman,0,
Talbot,,U.S. Senator,,Other,John Clapp,0,
Talbot,,U.S. Senator,,Other,John Gaige,0,
Talbot,,U.S. Senator,,Other,Tomas Estrada Palma,2,
Talbot,,U.S. Senator,,Other,Jon Thompson,0,
Talbot,,U.S. Senator,,Other,Gene Zarewell,2,
Washington,,U.S. Senator,,Democratic,Barbara A. Mikulski,24499,TRUE
Washington,,U.S. Senator,,Republican,Alan L. Keyes,15240,
Washington,,U.S. Senator,,Other,Joan Bowman,0,
Washington,,U.S. Senator,,Other,John Clapp,0,
Washington,,U.S. Senator,,Other,John Gaige,0,
Washington,,U.S. Senator,,Other,Tomas Estrada Palma,5,
Washington,,U.S. Senator,,Other,Jon Thompson,0,
Washington,,U.S. Senator,,Other,Gene Zarewell,6,
Wicomico,,U.S. Senator,,Democratic,Barbara A. Mikulski,17713,TRUE
Wicomico,,U.S. Senator,,Republican,Alan L. Keyes,8651,
Wicomico,,U.S. Senator,,Other,Joan Bowman,0,
Wicomico,,U.S. Senator,,Other,John Clapp,0,
Wicomico,,U.S. Senator,,Other,John Gaige,0,
Wicomico,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Wicomico,,U.S. Senator,,Other,Jon Thompson,0,
Wicomico,,U.S. Senator,,Other,Gene Zarewell,0,
Worcester,,U.S. Senator,,Democratic,Barbara A. Mikulski,11500,TRUE
Worcester,,U.S. Senator,,Republican,Alan L. Keyes,4269,
Worcester,,U.S. Senator,,Other,Joan Bowman,0,
Worcester,,U.S. Senator,,Other,John Clapp,0,
Worcester,,U.S. Senator,,Other,John Gaige,0,
Worcester,,U.S. Senator,,Other,Tomas Estrada Palma,0,
Worcester,,U.S. Senator,,Other,Jon Thompson,0,
Worcester,,U.S. Senator,,Other,Gene Zarewell,0,
Anne Arundel,,Representative in Congress,,Democratic,Thomas McMillen,61411,
Anne Arundel,,Representative in Congress,,Republican,Wayne T. Gilchrest,44516,TRUE
Anne Arundel,,Representative in Congress,,Other,Louise Meyers Beauregard,24,
Anne Arundel,,Representative in Congress,,Other,Ralph Gies,1241,TRUE
Anne Arundel,,Representative in Congress,,Other,William Stephen,3,
Baltimore City,,Representative in Congress,,Democratic,Thomas McMillen,1876,
Baltimore City,,Representative in Congress,,Republican,Wayne T. Gilchrest,676,TRUE
Baltimore City,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Baltimore City,,Representative in Congress,,Other,Ralph Gies,3,TRUE
Baltimore City,,Representative in Congress,,Other,William Stephen,0,
Caroline,,Representative in Congress,,Democratic,Thomas McMillen,2560,
Caroline,,Representative in Congress,,Republican,Wayne T. Gilchrest,4988,TRUE
Caroline,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Caroline,,Representative in Congress,,Other,Ralph Gies,16,TRUE
Caroline,,Representative in Congress,,Other,William Stephen,0,
Cecil,,Representative in Congress,,Democratic,Thomas McMillen,11705,
Cecil,,Representative in Congress,,Republican,Wayne T. Gilchrest,12412,TRUE
Cecil,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Cecil,,Representative in Congress,,Other,Ralph Gies,2,TRUE
Cecil,,Representative in Congress,,Other,William Stephen,0,
Dorchester,,Representative in Congress,,Democratic,Thomas McMillen,4135,
Dorchester,,Representative in Congress,,Republican,Wayne T. Gilchrest,5735,TRUE
Dorchester,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Dorchester,,Representative in Congress,,Other,Ralph Gies,39,TRUE
Dorchester,,Representative in Congress,,Other,William Stephen,0,
Kent,,Representative in Congress,,Democratic,Thomas McMillen,1959,
Kent,,Representative in Congress,,Republican,Wayne T. Gilchrest,4975,TRUE
Kent,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Kent,,Representative in Congress,,Other,Ralph Gies,11,TRUE
Kent,,Representative in Congress,,Other,William Stephen,0,
Queen Anne's,,Representative in Congress,,Democratic,Thomas McMillen,4212,
Queen Anne's,,Representative in Congress,,Republican,Wayne T. Gilchrest,9048,TRUE
Queen Anne's,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Queen Anne's,,Representative in Congress,,Other,Ralph Gies,0,TRUE
Queen Anne's,,Representative in Congress,,Other,William Stephen,0,
Somerset,,Representative in Congress,,Democratic,Thomas McMillen,3259,
Somerset,,Representative in Congress,,Republican,Wayne T. Gilchrest,3794,TRUE
Somerset,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Somerset,,Representative in Congress,,Other,Ralph Gies,0,TRUE
Somerset,,Representative in Congress,,Other,William Stephen,0,
Talbot,,Representative in Congress,,Democratic,Thomas McMillen,3152,
Talbot,,Representative in Congress,,Republican,Wayne T. Gilchrest,9108,TRUE
Talbot,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Talbot,,Representative in Congress,,Other,Ralph Gies,8,TRUE
Talbot,,Representative in Congress,,Other,William Stephen,1,
Wicomico,,Representative in Congress,,Democratic,Thomas McMillen,11094,
Wicomico,,Representative in Congress,,Republican,Wayne T. Gilchrest,16121,TRUE
Wicomico,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Wicomico,,Representative in Congress,,Other,Ralph Gies,0,TRUE
Wicomico,,Representative in Congress,,Other,William Stephen,0,
Worcester,,Representative in Congress,,Democratic,Thomas McMillen,7408,
Worcester,,Representative in Congress,,Republican,Wayne T. Gilchrest,8711,TRUE
Worcester,,Representative in Congress,,Other,Louise Meyers Beauregard,0,
Worcester,,Representative in Congress,,Other,Ralph Gies,0,TRUE
Worcester,,Representative in Congress,,Other,William Stephen,0,
Anne Arundel,,Representative in Congress,,Democratic,Michael C. Hickey Jr.,7031,
Anne Arundel,,Representative in Congress,,Republican,Helen Delich Bentley,13894,TRUE
Baltimore,,Representative in Congress,,Democratic,Michael C. Hickey Jr.,51074,
Baltimore,,Representative in Congress,,Republican,Helen Delich Bentley,104148,TRUE
Harford,,Representative in Congress,,Democratic,Michael C. Hickey Jr.,30553,
Harford,,Representative in Congress,,Republican,Helen Delich Bentley,47401,TRUE
Anne Arundel,,Representative in Congress,,Democratic,Benjamin L. Cardin,11273,TRUE
Anne Arundel,,Representative in Congress,,Republican,William T. S. Bricker,7120,
Anne Arundel,,Representative in Congress,,Other,Eric Ashelman,2,
Anne Arundel,,Representative in Congress,,Other,James G. Fitzgerald,19,
Baltimore City,,Representative in Congress,,Democratic,Benjamin L. Cardin,64427,TRUE
Baltimore City,,Representative in Congress,,Republican,William T. S. Bricker,13645,
Baltimore City,,Representative in Congress,,Other,Eric Ashelman,0,
Baltimore City,,Representative in Congress,,Other,James G. Fitzgerald,0,
Baltimore,,Representative in Congress,,Democratic,Benjamin L. Cardin,59147,TRUE
Baltimore,,Representative in Congress,,Republican,William T. S. Bricker,24080,
Baltimore,,Representative in Congress,,Other,Eric Ashelman,0,
Baltimore,,Representative in Congress,,Other,James G. Fitzgerald,0,
Howard,,Representative in Congress,,Democratic,Benjamin L. Cardin,28507,TRUE
Howard,,Representative in Congress,,Republican,William T. S. Bricker,14024,
Howard,,Representative in Congress,,Other,Eric Ashelman,1,
Howard,,Representative in Congress,,Other,James G. Fitzgerald,10,
Montgomery,,Representative in Congress,,Democratic,Albert R. Wynn,37024,TRUE
Montgomery,,Representative in Congress,,Republican,Michele Dyson,25836,TRUE
Montgomery,,Representative in Congress,,Other,R. Chinelo Haney,42,
Montgomery,,Representative in Congress,,Other,Steve Kramer,0,
Prince George's,,Representative in Congress,,Democratic,Albert R. Wynn,99878,TRUE
Prince George's,,Representative in Congress,,Republican,Michele Dyson,19330,TRUE
Prince George's,,Representative in Congress,,Other,R. Chinelo Haney,5,
Prince George's,,Representative in Congress,,Other,Steve Kramer,2,
Anne Arundel,,Representative in Congress,,Democratic,Steny H. Hoyer,14754,TRUE
Anne Arundel,,Representative in Congress,,Republican,Lawrence J. Hogan Jr.,15605,
Anne Arundel,,Representative in Congress,,Independent,William D. Johntson,2038,
Anne Arundel,,Representative in Congress,,Other,Lisa Ashelman,1,
Anne Arundel,,Representative in Congress,,Other,James McLaughlin,15,
Calvert,,Representative in Congress,,Democratic,Steny H. Hoyer,9011,TRUE
Calvert,,Representative in Congress,,Republican,Lawrence J. Hogan Jr.,10798,
Calvert,,Representative in Congress,,Independent,William D. Johntson,1421,
Calvert,,Representative in Congress,,Other,Lisa Ashelman,0,
Calvert,,Representative in Congress,,Other,James McLaughlin,0,
Charles,,Representative in Congress,,Democratic,Steny H. Hoyer,16035,TRUE
Charles,,Representative in Congress,,Republican,Lawrence J. Hogan Jr.,17116,
Charles,,Representative in Congress,,Independent,William D. Johntson,980,
Charles,,Representative in Congress,,Other,Lisa Ashelman,0,
Charles,,Representative in Congress,,Other,James McLaughlin,1,
Prince George's,,Representative in Congress,,Democratic,Steny H. Hoyer,68147,TRUE
Prince George's,,Representative in Congress,,Republican,Lawrence J. Hogan Jr.,42558,
Prince George's,,Representative in Congress,,Independent,William D. Johntson,1957,
Prince George's,,Representative in Congress,,Other,Lisa Ashelman,1,
Prince George's,,Representative in Congress,,Other,James McLaughlin,22,
St. Mary's,,Representative in Congress,,Democratic,Steny H. Hoyer,10365,TRUE
St. Mary's,,Representative in Congress,,Republican,Lawrence J. Hogan Jr.,11905,
St. Mary's,,Representative in Congress,,Independent,William D. Johntson,594,
St. Mary's,,Representative in Congress,,Other,Lisa Ashelman,0,
St. Mary's,,Representative in Congress,,Other,James McLaughlin,2,
Allegany,,Representative in Congress,,Democratic,Thomas H. Hattery,11970,
Allegany,,Representative in Congress,,Republican,Roscoe G. Bartlett,11888,TRUE
Allegany,,Representative in Congress,,Other,Kevin P. Condon,0,
Allegany,,Representative in Congress,,Other,Wayne Dougherty,0,
Allegany,,Representative in Congress,,Other,Edward K. Miller,5,
Carroll,,Representative in Congress,,Democratic,Thomas H. Hattery,22979,
Carroll,,Representative in Congress,,Republican,Roscoe G. Bartlett,27544,TRUE
Carroll,,Representative in Congress,,Other,Kevin P. Condon,0,
Carroll,,Representative in Congress,,Other,Wayne Dougherty,15,
Carroll,,Representative in Congress,,Other,Edward K. Miller,6,
Frederick,,Representative in Congress,,Democratic,Thomas H. Hattery,25578,
Frederick,,Representative in Congress,,Republican,Roscoe G. Bartlett,36206,TRUE
Frederick,,Representative in Congress,,Other,Kevin P. Condon,6,
Frederick,,Representative in Congress,,Other,Wayne Dougherty,36,
Frederick,,Representative in Congress,,Other,Edward K. Miller,23,
Garrett,,Representative in Congress,,Democratic,Thomas H. Hattery,3132,
Garrett,,Representative in Congress,,Republican,Roscoe G. Bartlett,5431,TRUE
Garrett,,Representative in Congress,,Other,Kevin P. Condon,0,
Garrett,,Representative in Congress,,Other,Wayne Dougherty,0,
Garrett,,Representative in Congress,,Other,Edward K. Miller,4,
Howard,,Representative in Congress,,Democratic,Thomas H. Hattery,26409,
Howard,,Representative in Congress,,Republican,Roscoe G. Bartlett,22800,TRUE
Howard,,Representative in Congress,,Other,Kevin P. Condon,3,
Howard,,Representative in Congress,,Other,Wayne Dougherty,4,
Howard,,Representative in Congress,,Other,Edward K. Miller,4,
Washington,,Representative in Congress,,Democratic,Thomas H. Hattery,16156,
Washington,,Representative in Congress,,Republican,Roscoe G. Bartlett,21695,TRUE
Washington,,Representative in Congress,,Other,Kevin P. Condon,0,
Washington,,Representative in Congress,,Other,Wayne Dougherty,5,
Washington,,Representative in Congress,,Other,Edward K. Miller,60,
Baltimore City,,Representative in Congress,,Democratic,Kweisi Mfume,121743,TRUE
Baltimore City,,Representative in Congress,,Republican,Kenneth Kondner,8866,
Baltimore City,,Representative in Congress,,Other,Margaret Ashelman,1,
Baltimore City,,Representative in Congress,,Other,Glova E. Scott,1,
Baltimore,,Representative in Congress,,Democratic,Kweisi Mfume,30946,TRUE
Baltimore,,Representative in Congress,,Republican,Kenneth Kondner,17438,
Baltimore,,Representative in Congress,,Other,Margaret Ashelman,0,
Baltimore,,Representative in Congress,,Other,Glova E. Scott,0,
Montgomery,,Representative in Congress,,Democratic,Edward J. Heffernan,77042,
Montgomery,,Representative in Congress,,Republican,Constance A. Morella,203377,TRUE
Montgomery,,Representative in Congress,,Other,David Lonsdorf,56,
Somerset,,Judge of the Circuit Court,,Both Parties,Daniel M. Long,5087,TRUE
Kent,,Judge of the Circuit Court,,Both Parties,J. Frederick Price,4810,TRUE
Baltimore,,Judge of the Circuit Court,,Both Parties,Thomas J. Bollinger Sr.,128070,TRUE
Baltimore,,Judge of the Circuit Court,,Both Parties,J. Norris Byrnes,121001,TRUE
Baltimore,,Judge of the Circuit Court,,Both Parties,Robert E. Cahill Sr.,124834,TRUE
Baltimore,,Judge of the Circuit Court,,Both Parties,Edward A. DeWaters Jr.,115242,TRUE
Baltimore,,Judge of the Circuit Court,,Both Parties,Christian M. Kahl,119714,TRUE
Anne Arundel,,Judge of the Circuit Court,,Both Parties,Bruce C. Williams,121417,TRUE
Carroll,,Judge of the Circuit Court,,Both Parties,Francis Miller Arnold,35329,TRUE
Howard,,Judge of the Circuit Court,,Both Parties,Dennis M. Sweeney,68264,TRUE
Frederick,,Judge of the Circuit Court,,Both Parties,Herbert L. Rollins,45818,TRUE
Montgomery,,Judge of the Circuit Court,,Both Parties,James L. Ryan,229281,TRUE
Charles,,Judge of the Circuit Court,,Both Parties,George W. Bowling,20036,TRUE
Prince George's,,Judge of the Circuit Court,,Both Parties,Larnzell Martin Jr.,129862,TRUE
Prince George's,,Judge of the Circuit Court,,Both Parties,Steven I. Platt,131320,TRUE
Prince George's,,Judge of the Circuit Court,,Both Parties,Richard H. Sothoron,118384,TRUE
Baltimore City,,Judge of the Circuit Court,,Both Parties,Andre M. Davis,93178,TRUE
Baltimore City,,Judge of the Circuit Court,,Both Parties,Joseph P. McCurdy Jr.,78223,TRUE
Baltimore City,,Judge of the Circuit Court,,Both Parties,Paul A. Smith,77621,TRUE
Caroline,,Judge of the Circuit Court,,,Yes,3127,TRUE
Caroline,,Judge of the Circuit Court,,,No,976,
Cecil,,Judge of the Circuit Court,,,Yes,8972,TRUE
Cecil,,Judge of the Circuit Court,,,No,3405,
Dorchester,,Judge of the Circuit Court,,,Yes,3146,TRUE
Dorchester,,Judge of the Circuit Court,,,No,1271,
Kent,,Judge of the Circuit Court,,,Yes,2990,TRUE
Kent,,Judge of the Circuit Court,,,No,706,
Queen Anne's,,Judge of the Circuit Court,,,Yes,5838,TRUE
Queen Anne's,,Judge of the Circuit Court,,,No,1444,
Somerset,,Judge of the Circuit Court,,,Yes,2225,TRUE
Somerset,,Judge of the Circuit Court,,,No,678,
Talbot,,Judge of the Circuit Court,,,Yes,5080,TRUE
Talbot,,Judge of the Circuit Court,,,No,1201,
Wicomico,,Judge of the Circuit Court,,,Yes,9884,TRUE
Wicomico,,Judge of the Circuit Court,,,No,3289,
Worcester,,Judge of the Circuit Court,,,Yes,8522,TRUE
Worcester,,Judge of the Circuit Court,,,No,2693,
Calvert,,Judge of the Circuit Court,,,Yes,8798,
Calvert,,Judge of the Circuit Court,,,No,2937,
Charles,,Judge of the Circuit Court,,,Yes,16320,
Charles,,Judge of the Circuit Court,,,No,4360,
Prince George's,,Judge of the Circuit Court,,,Yes,139028,
Prince George's,,Judge of the Circuit Court,,,No,25132,
St. Mary's,,Judge of the Circuit Court,,,Yes,9288,
St. Mary's,,Judge of the Circuit Court,,,No,3309,
Anne Arundel,,Judge of the Circuit Court,,,Yes,104060,
Anne Arundel,,Judge of the Circuit Court,,,No,31024,
Carroll,,Judge of the Circuit Court,,,Yes,27766,
Carroll,,Judge of the Circuit Court,,,No,8390,
Howard,,Judge of the Circuit Court,,,Yes,59468,
Howard,,Judge of the Circuit Court,,,No,12808,
Baltimore City,,Judge of the Circuit Court,,,Yes,121870,TRUE
Baltimore City,,Judge of the Circuit Court,,,No,19473,
Baltimore City,,Judge of the Circuit Court,,,Yes,98867,TRUE
Baltimore City,,Judge of the Circuit Court,,,No,21506,
Baltimore City,,Judge of the Circuit Court,,,Yes,101272,
Baltimore City,,Judge of the Circuit Court,,,No,19084,
Baltimore City,,Judge of the Circuit Court,,,Yes,101127,TRUE
Baltimore City,,Judge of the Circuit Court,,,No,18066,
